,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/activities/prefixes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/current-prefixes,v_/ports#link-tr-ssm-b-1-y/metrics/network-outgoing-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/as-path/total-entries,v_/ports#link-intgw-exgw-a-3-x/metrics/network-outgoing-bytes-rate,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/prefixes/total-entries,v_/devices#RR-01/power_state,n_/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/diffserv-info/diffserv-target-classifier-stats/queuing-stats/drop-pkts,v_/ports#link-tr-intgw-a-3-x/metrics/network-incoming-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/explicit-withdraw,p_/computes0/metrics/compute-node/compute-node-cpu-idle-percent,v_/ports#TR-02/metrics/network-outgoing-packets,v_/ports#TR-01/metrics/network-outgoing-packets,v_/ports#link-intgw-exgw-b-1-x/metrics/network-outgoing-bytes-rate,v_/ports#link-tr-intgw-a-2-x/metrics/network-outgoing-bytes
224,1693928,7835,16206151664317,3115,82507,7835,1,136369406,181835405,4,66,12785213,15381190,1256916,19522126707679
225,1666453,7835,14284305040201,4670,1131516,7835,1,57201319,174894580,5,63,12336327,14843524,1125213,18504379791890
226,1666097,7835,14246197195131,4670,1138678,7835,1,55636428,174762108,6,63,12327451,14832944,1137335,18484120639988
227,1666302,7835,14278952643032,4670,1136753,7835,1,56948749,174886705,6,63,12335060,14842089,1139938,18501549651132
228,1666354,7835,14290360310460,4670,1131367,7835,1,57388021,174933712,6,63,12337700,14845257,1148072,18507648461673
229,1666294,7835,14285453661272,4670,1126142,7835,1,57159455,174920497,6,63,12336532,14843838,1173432,18505088526859
230,1692352,7835,16073708953401,3114,576449,7835,1,130789381,181276847,4,63,12754513,15344405,1257701,19452864769587
231,1693691,7835,16174262498201,3162,865127,7835,1,135134472,181673045,4,64,12777906,15372523,1256934,19505311393280
232,1694210,7835,16239026786589,3114,864307,7835,1,137764397,181976163,4,63,12792733,15390212,1257678,19539225091225
233,1694333,7835,16259609439499,3519,1023930,7835,1,138616518,182078260,4,63,12797434,15395843,1257140,19549930266023
234,1694342,7835,16261713596080,3819,995615,7835,1,138701448,182089660,4,63,12797912,15396414,1256825,19551025172451
235,1676796,7835,15138280819311,4670,1157277,7835,1,92393565,177845728,5,63,12536216,15083411,1116050,18957929221912
236,1675542,7835,15075019266151,4671,1198494,7835,1,89898346,177634767,7,63,12521506,15066113,603098,18924134321747
237,1675749,7835,15104646594103,4671,1195557,7835,1,91047676,177761738,7,63,12528427,15074430,388572,18940013179207
238,1675859,7835,15117683588293,4671,1186155,7835,1,91529815,177816648,7,63,12531450,15078020,440235,18947024057738
239,1674956,7835,15060596756627,4671,1188999,7835,1,89172048,177622358,7,63,12518065,15061988,399343,18916722205680
240,1666377,7835,14274770436584,4670,1131115,7835,1,56808445,174860958,5,63,12334103,14840852,1125179,18499324080930
241,1666023,7835,14236252842534,4670,1139691,7835,1,55228393,174726739,6,63,12325134,14830161,1132338,18478848654130
242,1666236,7835,14270263495330,4670,1141961,7835,1,56599222,174855669,6,63,12333042,14839672,1115577,18496933255936
243,1666298,7835,14283283308177,4670,1132814,7835,1,57100808,174908843,6,63,12336055,14843286,1133234,18503890596793
244,1666249,7835,14279535618617,4670,1133109,7835,1,56925176,174899478,6,63,12335161,14842200,1150008,18501940975740
245,1692096,7835,16059645690123,3114,649714,7835,1,130177686,181228204,4,63,12751230,15340472,1257697,19445539352298
246,1682911,7835,15428995525558,3114,648348,7835,1,104408184,178752064,4,64,12604297,15164499,1257692,19111718455496
247,1693848,7835,16189477878321,3129,793363,7835,1,135742783,181741685,4,64,12781386,15376635,1257458,19513322061341
248,1694338,7835,16261028127467,3207,760450,7835,1,138670371,182086654,4,64,12797756,15396223,1257214,19550673342204
249,1694357,7835,16265044545120,3163,626158,7835,1,138833499,182107972,4,64,12798667,15397312,1257257,19552759541367
250,1667639,7835,14420518721025,4670,1136731,7835,1,62814019,175371302,5,63,12368123,14881732,1125116,18576648139896
251,1666984,7835,14358952691140,4669,1061333,7835,1,60185529,175162637,5,63,12353673,14864361,1243023,18544014783060
252,1667275,7835,14393256914315,4670,1107875,7835,1,61592177,175286024,5,63,12361660,14873949,1236734,18562267471924
253,1667180,7835,14389370807101,4670,1082743,7835,1,61399572,175280211,5,63,12360743,14872863,1238593,18560235872536
254,1667092,7835,14380018652974,4670,1080315,7835,1,60990022,175249631,5,63,12358530,14870171,1244622,18555318627863
255,1666228,7835,14255809598246,4670,1130312,7835,1,56027194,174793979,5,63,12329683,14835538,1125051,18489271467846
256,1665877,7835,14216220364465,4670,1139521,7835,1,54403484,174655437,6,63,12320468,14824547,1130720,18468233325070
257,1666039,7835,14244154772376,4670,1123413,7835,1,55504224,174763301,6,63,12326939,14832306,1173749,18483113061730
258,1666088,7835,14254217386159,4670,1130558,7835,1,55901209,174804151,6,63,12329270,14835111,1163591,18488483586807
259,1666028,7835,14249493558353,4670,1113495,7835,1,55672284,174792119,6,63,12328143,14833734,1197790,18486026164249
260,1692412,7835,16077565606885,3114,580357,7835,1,130956488,181291420,4,63,12755413,15345485,1257701,19454878824668
261,1690436,7835,15909470197756,4480,1065597,7835,1,124443452,180551312,5,64,12716751,15299679,1246726,19365624242940
262,1689648,7835,15885565074909,4660,968446,7835,1,123352898,180501047,6,64,12711175,15293091,1195863,19353177225194
263,1691343,7835,15999784555153,3116,966104,7835,1,127883128,180957108,5,63,12737483,15324284,1257573,19413687936611
264,1693053,7835,16117515128206,3115,734711,7835,1,132772242,181431454,4,64,12764803,15356862,1257494,19475570723053
265,1666957,7835,14344701102501,4670,1133938,7835,1,59689936,175106723,5,63,12350418,14860459,1125285,18536414124688
266,1666491,7835,14298136615683,4670,1103718,7835,1,57730908,174947314,5,63,12339523,14847409,1215476,18511704265091
267,1666596,7835,14315530976758,4670,1093932,7835,1,58392452,175015701,5,63,12343528,14852177,1235144,18521020803983
268,1666640,7835,14324153556056,4670,1106456,7835,1,58742852,175050175,5,63,12345539,14854614,1226367,18525609151888
269,1666482,7835,14307907816052,4670,1071268,7835,1,58026817,174997848,5,63,12341712,14849976,1243483,18517051423982
270,1667400,7835,14394711006261,4670,1135798,7835,1,61750582,175281432,5,63,12362094,14874489,1125232,18562950559160
271,1666664,7835,14320999329392,4665,1032595,7835,1,58603008,175030033,5,63,12344798,14853669,1249314,18523902987610
272,1667017,7835,14362548426233,4670,1142172,7835,1,60369667,175176994,5,63,12354520,14865413,1208473,18545932895165
273,1666828,7835,14350899996879,4670,1073551,7835,1,59815320,175148588,6,63,12351772,14862104,1233694,18539819765951
274,1666841,7835,14350530709590,4670,1123671,7835,1,59817956,175146454,6,63,12351679,14861991,1220098,18539637753591
275,1668078,7835,14466344484507,4670,1138281,7835,1,64702261,175530466,5,63,12378832,14894597,1125018,18600975643724
276,1667730,7835,14440155656334,4670,1166948,7835,1,63670885,175442079,6,63,12372759,14887477,987982,18586955460142
277,1668059,7835,14484572475379,4671,1173988,7835,1,65473973,175610553,6,63,12383137,14899986,792588,18610601922258
278,1668225,7835,14509015575056,4670,1159456,7835,1,66419610,175706652,6,63,12388815,14906780,874512,18623674909897
279,1668011,7835,14489627062617,4671,1168664,7835,1,65612707,175643196,7,63,12384270,14901326,821818,18613407477383
280,1666709,7835,14315501448650,4670,1132791,7835,1,58486762,175004329,5,63,12343603,14852270,1125281,18520924546311
281,1666311,7835,14274753999022,4670,1122778,7835,1,56791518,174863966,6,63,12334090,14840904,1184925,18499280928227
282,1666473,7835,14300601208560,4670,1119520,7835,1,57811476,174963283,6,63,12340080,14848082,1201755,18513063673597
283,1666512,7835,14309725021906,4670,1121227,7835,1,58168046,175001156,6,63,12342196,14850634,1194854,18517936467445
284,1666406,7835,14299444405898,4670,1101777,7835,1,57706354,174969397,6,63,12339767,14847684,1221842,18512536675630
285,1666992,7835,14348819269401,4670,1134093,7835,1,59859615,175121140,5,63,12351379,14861614,1125294,18538598902407
286,1666528,7835,14302774239267,4670,1104595,7835,1,57922492,174963642,5,63,12340605,14848711,1214654,18514162907096
287,1666702,7835,14328409768719,4670,1114132,7835,1,58942523,175060731,5,63,12346550,14855836,1219631,18527831850487
288,1666720,7835,14335312726236,4670,1110026,7835,1,59206133,175091058,6,63,12348152,14857773,1215794,18531523904543
289,1666605,7835,14323818557073,4670,1093560,7835,1,58697021,175054629,5,63,12345438,14854480,1233085,18525478592340
290,1666297,7835,14264656650664,4670,1130687,7835,1,56391713,174825251,5,63,12331745,14838017,1125124,18493961737952
291,1665950,7835,14226169477260,4670,1144014,7835,1,54818876,174690690,6,63,12322790,14827348,1112605,18473498898996
292,1666161,7835,14260465667600,4670,1139035,7835,1,56194387,174821098,6,63,12330758,14836925,1118147,18491739314712
293,1666219,7835,14272581340206,4670,1135027,7835,1,56663449,174870570,6,63,12333561,14840289,1127403,18498212888979
294,1666174,7835,14269541507068,4670,1130998,7835,1,56513471,174864014,6,63,12332831,14839399,1152115,18496641021265
295,1692529,7835,16085229229279,3114,593058,7835,1,131288643,181320628,4,63,12757200,15347632,1257700,19458880657704
296,1689919,7835,15874155176138,4521,1069322,7835,1,123013632,180410589,5,64,12708555,15289907,1245180,19346939633669
297,1691443,7835,16005846370685,4639,895128,7835,1,128215957,180985792,6,64,12739035,15326245,1225668,19416779039116
298,1690594,7835,15963620135579,3222,252286,7835,1,126310300,180849412,6,65,12729196,15314378,1249392,19394747322058
299,1689541,7835,15896752285635,3764,134554,7835,1,123535639,180597984,6,66,12713721,15295859,1218827,19359515126101
300,1693744,7835,16190340366823,4670,1184803,7835,1,135749049,181767778,6,63,12781559,15376887,1163845,19513871442069
301,1693630,7835,16170669143208,3114,688759,7835,1,134930617,181664866,4,63,12777027,15371411,1257673,19503521873871
302,1694129,7835,16227100555015,3116,698012,7835,1,137279512,181919002,4,64,12790016,15386968,1257512,19532994580364
303,1694300,7835,16253917283147,3114,468839,7835,1,138373235,182051335,4,64,12796136,15394281,1257583,19546984081075
304,1694320,7835,16257749540613,3114,311076,7835,1,138527394,182071236,4,65,12797007,15395319,1257654,19548980985218
305,1667749,7835,14432217206843,4670,1137149,7835,1,63296085,175411981,5,63,12370856,14885016,1125043,18582857880815
306,1667027,7835,14364275560201,4667,1044531,7835,1,60388538,175181767,5,63,12354902,14865819,1247425,18546855938182
307,1667184,7835,14381961557824,4663,1052547,7835,1,61076736,175245713,5,63,12358977,14870647,1252390,18556322901812
308,1667204,7835,14387388481855,4667,1060840,7835,1,61303101,175267844,5,63,12360254,14872215,1250048,18559196549308
309,1667036,7835,14370608335169,4646,1020881,7835,1,60566856,175213099,5,63,12356299,14867418,1254234,18550350717117
310,1666401,7835,14277761403307,4670,1131251,7835,1,56931702,174871509,5,63,12334801,14841690,1125160,18500909913284
311,1666032,7835,14237676365080,4670,1131622,7835,1,55276863,174732133,6,63,12325458,14830537,1160068,18479614073734
312,1666149,7835,14258956833368,4670,1108684,7835,1,56093149,174816192,6,63,12330369,14836403,1208747,18490983375328
313,1666202,7835,14268852691440,4670,1125392,7835,1,56493527,174855437,6,63,12332669,14839179,1191607,18496254259750
314,1666097,7835,14258716815224,4670,1094043,7835,1,56031393,174824781,6,63,12330273,14836268,1225183,18490935856216
315,1668360,7835,14494666327966,4670,1139225,7835,1,65869300,175628597,5,63,12385454,14902549,1124850,18616013515177
316,1668059,7835,14475010351862,4670,1156918,7835,1,65085814,175563823,6,63,12380888,14897219,1072077,18605481226553
317,1668308,7835,14509774231724,4670,1174242,7835,1,66505359,175697723,6,63,12389019,14907041,852986,18623994090423
318,1668496,7835,14536634991694,4670,1160880,7835,1,67557472,175802633,6,63,12395275,14914544,875165,18638341557956
319,1668253,7835,14514957344327,4671,1171392,7835,1,66659312,175731612,7,63,12390197,14908454,793121,18626856094162
320,1666371,7835,14273973698326,4670,1131083,7835,1,56775618,174858147,5,63,12333918,14840628,1125172,18498901601408
321,1666007,7835,14234269624751,4670,1134327,7835,1,55139987,174719910,6,63,12324667,14829590,1151347,18477805003830
322,1666212,7835,14266880258482,4670,1140932,7835,1,56457205,174843428,6,63,12332249,14838712,1129005,18495143225146
323,1666273,7835,14279911748692,4670,1129747,7835,1,56958779,174896735,6,63,12335265,14842331,1146162,18502105325781
324,1666226,7835,14276235090221,4670,1131846,7835,1,56787708,174887448,6,63,12334389,14841267,1158670,18500192366825
325,1666308,7835,14265995233415,4670,1130741,7835,1,56446869,174829980,5,63,12332057,14838393,1125140,18494671456346
326,1665959,7835,14227409806534,4670,1142719,7835,1,54868251,174695159,6,63,12323078,14827691,1118630,18474158029990
327,1666177,7835,14262526833637,4670,1144735,7835,1,56286251,174828165,6,63,12331244,14837517,1094280,18492824701583
328,1666246,7835,14276402069066,4670,1134903,7835,1,56821731,174884509,6,63,12334455,14841368,1117846,18500237093009
329,1666205,7835,14273672541380,4670,1138717,7835,1,56692089,174878665,6,63,12333802,14840577,1123854,18498823438762
330,1667508,7835,14406401459243,4670,1136223,7835,1,62232304,175322164,5,63,12364825,14877770,1125183,18569155107593
331,1666849,7835,14343001414052,4669,1058302,7835,1,59527923,175106734,5,63,12349948,14859884,1243778,18535553312826
332,1667181,7835,14382541707041,4670,1130170,7835,1,61178081,175248213,5,63,12359180,14871004,1218774,18556554203451
333,1667064,7835,14377866448137,4670,1087313,7835,1,60932791,175242097,6,63,12358069,14869676,1230180,18554123215366
334,1667021,7835,14372483332810,4670,1107679,7835,1,60704167,175224256,5,63,12356793,14868121,1230945,18551300076596
335,1693756,7835,16191703866238,4670,1171290,7835,1,135799867,181773983,5,63,12781868,15377251,1208218,19514588870517
336,1694147,7835,16231832638791,4656,473642,7835,1,137478297,181946822,6,65,12791123,15388316,1173180,19535460775075
337,1693879,7835,16201852609866,3146,145951,7835,1,136212421,181814939,5,66,12784247,15380078,1252269,19519839024334
338,1693878,7835,16201896641704,3600,140546,7835,1,136211912,181817068,5,66,12784258,15380087,1240855,19519875135712
339,1693932,7835,16208435667156,4605,175287,7835,1,136483819,181847937,6,66,12785760,15381886,1191450,19523297849238
340,1666510,7835,14291392678553,4670,1131815,7835,1,57493367,174919548,5,63,12337980,14845511,1125219,18508138246825
341,1666120,7835,14249692371026,4670,1123852,7835,1,55761960,174775120,6,63,12328250,14833883,1180955,18485993239169
342,1666268,7835,14274217435375,4670,1116821,7835,1,56726096,174869833,6,63,12333928,14840686,1203352,18499070907913
343,1666311,7835,14283601348953,4670,1120679,7835,1,57095278,174908309,6,63,12336105,14843309,1195934,18504078942412
344,1666220,7835,14274921424136,4670,1101321,7835,1,56701119,174882131,6,63,12334051,14840814,1221551,18499526666549
345,1666592,7835,14301342683886,4670,1132201,7835,1,57903321,174954568,5,63,12340300,14848300,1125322,18513415071137
346,1666242,7835,14264964501640,4670,1156461,7835,1,56434589,174827862,6,63,12331847,14838263,1046133,18494040648001
347,1666523,7835,14307884833218,4670,1156048,7835,1,58171844,174989502,6,63,12341842,14850294,988605,18516856351734
348,1666611,7835,14324305584902,4670,1145449,7835,1,58804730,175055613,6,63,12345643,14854847,1035949,18525634602935
349,1666547,7835,14319079407376,4670,1152230,7835,1,58575938,175041151,6,63,12344410,14853365,1022413,18522893167142
350,1666485,7835,14288186461595,4670,1131680,7835,1,57361257,174908256,5,63,12337232,14844612,1125219,18506438022437
351,1666117,7835,14249056215097,4670,1133188,7835,1,55747089,174772486,6,63,12328111,14833730,1156352,18485643611795
352,1666300,7835,14278620396038,4670,1129200,7835,1,56923818,174885528,6,63,12334971,14841966,1170675,18501386481200
353,1666348,7835,14289218904066,4670,1128458,7835,1,57336292,174929108,6,63,12337427,14844919,1167348,18507048060839
354,1666281,7835,14283481079558,4670,1117732,7835,1,57068998,174913225,6,63,12336063,14843259,1194952,18504051052470
355,1666484,7835,14288119818813,4670,1131661,7835,1,57358473,174908022,5,63,12337216,14844593,1125275,18506402658462
356,1666132,7835,14250535446843,4670,1157499,7835,1,55841715,174776680,6,63,12328484,14834221,1035981,18486390661015
357,1666412,7835,14293782000788,4670,1153279,7835,1,57588348,174939652,6,63,12338550,14846332,1003361,18509379526280
358,1666490,7835,14308783543857,4670,1145415,7835,1,58166602,175000358,6,63,12342021,14850490,1040786,18517400067931
359,1666439,7835,14305110604291,4670,1150156,7835,1,57999753,174991503,6,63,12341150,14849442,1035012,18515483883340
360,1692348,7835,16073457852919,3114,576236,7835,1,130778517,181275900,4,63,12754455,15344334,1257701,19452733541311
361,1692414,7835,16056722928121,4083,1026317,7835,1,130393870,181157783,5,64,12750837,15340291,1252603,19443422470264
362,1688561,7835,15806815769010,4662,1031749,7835,1,120233128,180175073,6,64,12692928,15271378,1183172,19311356000836
363,1683878,7835,15585111448391,3785,424342,7835,1,110718707,179435552,7,65,12641050,15209211,1236895,19194571095658
364,1677308,7835,15213848676161,4086,216704,7835,1,95301326,178148136,7,66,12554203,15105193,1206515,18997820572397
365,1692489,7835,16082604872234,3114,587841,7835,1,131174898,181310583,4,63,12756588,15346897,1257700,19457510313509
366,1692380,7835,16053823223332,4250,1036485,7835,1,130280082,181145341,5,64,12750170,15339500,1251535,19441889742878
367,1694078,7835,16222578663762,3114,899772,7835,1,137077361,181900909,4,63,12788958,15385698,1257678,19530661738127
368,1694312,7835,16255674391492,3376,965407,7835,1,138454910,182058358,4,63,12796539,15394772,1257136,19547885449398
369,1694348,7835,16263074120371,3720,889521,7835,1,138755172,182097314,4,64,12798220,15396781,1256715,19551734576149
370,1666311,7835,14266399999060,4670,1130753,7835,1,56463535,174831410,5,63,12332152,14838506,1125162,18494886079091
371,1665961,7835,14227452425188,4670,1156889,7835,1,54889666,174694702,6,63,12323104,14827748,1036270,18474158895405
372,1666223,7835,14269073668789,4670,1147356,7835,1,56564025,174852035,6,63,12332782,14839384,1041880,18496284785272
373,1666286,7835,14281913486623,4670,1143520,7835,1,57059238,174904426,6,63,12335751,14842942,1064278,18503150549562
374,1666250,7835,14280187393948,4670,1144528,7835,1,56969005,174902587,6,63,12335332,14842435,1073256,18502269282453
375,1667028,7835,14352930072869,4670,1134251,7835,1,60029006,175135525,5,63,12352338,14862767,1125287,18540779982446
